,filename,width,height,class,xmin,ymin,xmax,ymax,label
426,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Cyclops,366,251,514,331,4
427,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Storm,407,228,475,270,5
428,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Wolverine,392,31,493,116,3
429,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Beast,450,76,498,134,17
430,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Beast,476,566,506,612,17
431,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Cyclops,431,359,481,414,4
432,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Gambit,452,423,508,487,18
433,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Wolverine,452,504,501,556,3
434,0023_jpg.rf.8abc67d754275a79d76ecdc6756dbf9c.jpg,640,640,Storm,481,349,509,415,5
435,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-453_jpg.rf.8b01373aeea00f352b613815514576cc.jpg,640,640,Dr Doom,146,149,596,462,2
436,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Venom,34,141,93,267,27
437,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Venom,136,31,222,375,27
438,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Venom,291,310,419,506,27
439,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Spiderman,462,280,555,544,1
440,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Spiderman,416,213,494,255,1
441,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Spiderman,240,33,408,140,1
442,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-379_jpg.rf.92f1cb49c82774cea41be6aa11a5dda1.jpg,640,640,Spiderman,188,552,216,595,1
443,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,158,479,364,592,11
444,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,54,352,506,458,11
445,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,387,246,594,342,11
446,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,281,122,372,230,11
447,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,171,34,267,110,11
448,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,Mary Jane,49,37,161,257,11
449,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,PeterParker,52,257,168,340,10
450,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,PeterParker,175,110,275,236,10
451,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-158_jpg.rf.9281d393379139a2feac7a28d2259c85.jpg,640,640,PeterParker,386,28,544,224,10
452,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Spiderman,152,367,361,511,1
453,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Vulture,537,46,605,120,37
454,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Vulture,272,270,428,326,37
455,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Man,279,85,375,143,12
456,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Sandman,419,44,505,76,26
457,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Man,284,529,336,550,12
458,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-166_jpg.rf.93855ae9e6373d19bfc48655415d6acc.jpg,640,640,Vulture,315,169,356,219,37
459,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,Captain America,438,173,608,441,9
460,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,Captain America,201,292,353,480,9
461,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,PeterParker,53,216,135,386,10
462,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,Mary Jane,54,395,134,599,11
463,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,PeterParker,154,205,214,270,10
464,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,Mary Jane,367,399,429,579,11
465,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,PeterParker,365,300,426,406,10
466,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-118_jpg.rf.9486cf3c9eb5f5598913164254833d81.jpg,640,640,Man,377,215,415,267,12
467,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Spiderman,320,37,370,87,1
468,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Wolverine,309,130,369,154,3
469,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Gambit,376,92,432,120,18
470,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Gambit,201,208,288,266,18
471,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Gambit,526,432,580,476,18
472,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Rogue,524,377,605,413,22
473,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Rogue,306,93,346,125,22
474,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Magneto,502,35,589,183,31
475,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Magneto,448,199,585,292,31
476,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Magneto,215,385,320,447,31
477,0082_jpg.rf.956db38a8e3b9151797311d07f104bb9.jpg,640,640,Magneto,339,403,503,515,31
478,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Spiderman,47,105,284,259,1
479,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Man,318,238,444,330,12
480,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Mary Jane,510,271,593,358,11
481,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Mary Jane,393,373,601,479,11
482,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Mary Jane,511,488,597,586,11
483,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-113_jpg.rf.9703de76e1820cf1782b90cdf2df0a05.jpg,640,640,Man,332,518,402,572,12
484,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-456_jpg.rf.9528646ad1cda7ce4b0025c0723a7d28.jpg,640,640,Dr Doom,158,75,476,303,2
485,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-456_jpg.rf.9528646ad1cda7ce4b0025c0723a7d28.jpg,640,640,Man,505,163,600,424,12
486,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-456_jpg.rf.9528646ad1cda7ce4b0025c0723a7d28.jpg,640,640,Spiderman,319,499,557,593,1
487,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-456_jpg.rf.9528646ad1cda7ce4b0025c0723a7d28.jpg,640,640,Dr Doom,54,166,132,351,2
488,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-456_jpg.rf.9528646ad1cda7ce4b0025c0723a7d28.jpg,640,640,Dr Doom,53,499,93,521,2
489,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-392_jpg.rf.97fad8a7d6780f60e04f717b300cf640.jpg,640,640,Spiderman,64,89,216,593,1
490,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-392_jpg.rf.97fad8a7d6780f60e04f717b300cf640.jpg,640,640,Spiderman,234,228,314,606,1
491,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-392_jpg.rf.97fad8a7d6780f60e04f717b300cf640.jpg,640,640,Spiderman,321,162,398,436,1
492,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-392_jpg.rf.97fad8a7d6780f60e04f717b300cf640.jpg,640,640,Spiderman,440,370,581,492,1
493,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-392_jpg.rf.97fad8a7d6780f60e04f717b300cf640.jpg,640,640,PeterParker,407,122,587,242,10
494,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Mary Jane,426,416,582,605,11
495,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Mary Jane,452,174,606,304,11
496,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Venom,150,203,407,599,27
497,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Venom,70,408,162,582,27
498,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Spiderman,139,56,397,263,1
499,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Boy,429,254,523,384,16
500,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-390_jpg.rf.947e48b8a51f080bf37b487edcd85b2e.jpg,640,640,Boy,425,41,511,128,16
501,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Black Cat,143,100,349,324,15
502,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Chameleon,28,231,95,466,39
503,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Black Cat,414,299,492,543,15
504,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Black Cat,111,456,238,597,15
505,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Man,415,47,581,294,12
506,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Man,234,419,342,508,12
507,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-299_jpg.rf.9b77ff3bc5abb29eb80a06d458c3c661.jpg,640,640,Man,248,543,358,602,12
508,0101_jpg.rf.9a3fcb68ea82870b4c8423d3e0736767.jpg,640,640,Wolverine,167,227,366,369,3
509,0101_jpg.rf.9a3fcb68ea82870b4c8423d3e0736767.jpg,640,640,Hulk,389,275,587,479,21
510,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Man,521,87,611,215,12
511,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Woman,545,235,588,287,14
512,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Man,341,44,423,192,12
513,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Woman,341,376,419,486,14
514,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Wolverine,351,258,370,288,3
515,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Sabertooth,352,239,372,259,40
516,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Hulk,358,291,380,315,21
517,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Hulk,73,41,290,213,21
518,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Woman,160,212,282,280,14
519,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Sabertooth,170,275,286,313,40
520,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Woman,92,329,215,407,14
521,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Hulk,225,321,325,400,21
522,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Sabertooth,190,425,328,537,40
523,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Man,58,453,184,563,12
524,0112_jpg.rf.9252e1dd18eedd2d903ae46741ab32ef.jpg,640,640,Woman,437,196,513,518,14
525,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Venom,216,318,280,397,27
526,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Spiderman,265,404,336,494,1
527,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Captain America,470,467,571,600,9
528,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Goblin,411,50,471,116,19
529,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Doc ock,359,77,414,146,25
530,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Dr Doom,439,185,499,243,2
531,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Morbius,499,136,562,222,41
532,0067_jpg.rf.96043e6a4d0d22882ea74f2dd158744c.jpg,640,640,Kingpin,465,257,523,329,42
533,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Spiderman,478,193,603,387,1
534,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Spiderman,385,314,423,434,1
535,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Spiderman,279,462,356,567,1
536,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Spiderman,212,564,246,607,1
537,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Spiderman,117,412,167,518,1
538,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Venom,178,415,258,554,27
539,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-381_jpg.rf.95bbfb6f4d71c2a623fea9fd118f3fa7.jpg,640,640,Venom,53,44,167,288,27
540,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Spiderman,426,56,529,182,1
541,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Spiderman,369,372,473,555,1
542,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Spiderman,175,194,332,308,1
543,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Vulture,52,35,198,181,37
544,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Vulture,491,204,551,282,37
545,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-144_jpg.rf.92f5b97964e19deea11e377c430e0143.jpg,640,640,Vulture,204,458,244,531,37
546,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-084_jpg.rf.9d575aab4824ac2683ba4e5e58b1f527.jpg,640,640,Spiderman,126,147,548,419,1
547,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-084_jpg.rf.9d575aab4824ac2683ba4e5e58b1f527.jpg,640,640,Electro,89,387,393,592,36
548,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-084_jpg.rf.9d575aab4824ac2683ba4e5e58b1f527.jpg,640,640,Doc ock,401,454,513,553,25
549,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-084_jpg.rf.9d575aab4824ac2683ba4e5e58b1f527.jpg,640,640,Doc ock,29,496,133,602,25
550,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-084_jpg.rf.9d575aab4824ac2683ba4e5e58b1f527.jpg,640,640,Spiderman,33,78,122,155,1
551,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Hulk,416,59,496,153,21
552,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Hulk,506,202,602,288,21
553,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Hulk,532,530,604,584,21
554,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Havok,147,40,205,98,43
555,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Havok,90,404,321,496,43
556,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Wolverine,342,337,444,399,3
557,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Wolverine,411,227,483,296,3
558,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Havok,232,536,276,584,43
559,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Wolverine,355,530,443,568,3
560,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Woman,54,96,122,177,14
561,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Sabertooth,315,152,390,234,40
562,0107_jpg.rf.981082e46b605483746a91c3fa58e447.jpg,640,640,Wolverine,510,71,582,140,3
563,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Woman,492,460,600,584,14
564,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,OldMan,319,151,455,287,44
565,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Hulk,150,159,250,339,21
566,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Leader,115,413,304,501,45
567,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,176,323,302,405,12
568,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Wolverine,485,141,545,181,3
569,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Beast,474,213,521,278,17
570,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,534,247,594,302,12
571,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Woman,485,344,535,370,14
572,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Woman,525,316,596,346,14
573,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,542,107,583,154,12
574,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,515,175,565,205,12
575,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Woman,527,201,578,225,14
576,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Sabertooth,551,229,575,260,40
577,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,312,422,382,458,12
578,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,60,60,163,157,12
579,0130_jpg.rf.9e0844a01a122660b8aa5c0aab7eaa96.jpg,640,640,Man,59,410,119,518,12
580,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Carnage,154,59,286,107,46
581,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Carnage,324,37,400,99,46
582,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Carnage,151,290,305,348,46
583,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Carnage,473,271,595,387,46
584,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Brock,176,145,268,234,33
585,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Brock,392,114,452,164,33
586,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Brock,465,98,599,235,33
587,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-350_jpg.rf.9c28c4497978ca8601518bbcd1d38004.jpg,640,640,Brock,368,423,502,534,33
588,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Cardiac,123,33,403,141,0
589,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Cardiac,420,234,520,328,0
590,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Cardiac,172,179,382,273,0
591,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Cardiac,291,355,376,417,0
592,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Cardiac,400,513,602,585,0
593,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Spiderman,437,346,571,460,1
594,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Spiderman,41,307,183,391,1
595,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-354_jpg.rf.9a10e78eee35397d4f4c5a3bdac6948b.jpg,640,640,Spiderman,54,467,198,512,1
596,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Wolverine,35,54,310,180,3
597,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Cyclops,419,77,483,171,4
598,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Beast,515,106,603,175,17
599,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Storm,426,207,596,321,5
600,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Rogue,39,396,184,452,22
601,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Rogue,194,369,292,430,22
602,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Gambit,412,409,524,513,18
603,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Cyclops,309,366,389,514,4
604,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Storm,371,407,413,475,5
605,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Wolverine,524,392,609,493,3
606,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Beast,506,450,564,498,17
607,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Beast,28,476,74,506,17
608,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Cyclops,226,431,281,481,4
609,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Gambit,153,452,217,508,18
610,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Wolverine,85,452,137,501,3
611,0023_jpg.rf.9f41d769c3c8ca8d0124bd570b4b978f.jpg,640,640,Storm,225,481,291,509,5
612,0233_jpg.rf.9c436574b60500d7655db63c7cb501c3.jpg,640,640,Cyclops,49,192,285,335,4
